packageId,entityName,attributeName,query_datetime_utc
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,Name,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,Composite_Depth_cm,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,Mean_cal_BP,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,one_sigma_moe,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,one_sigma_cal_BP,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,range_1,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,two_sigma_cal_BP,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,range_2,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,Composite_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,Mag_Sus,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,Greyscale_Reflectance,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,cm/yr,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Composite_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Age_ky,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,CoreDrive,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Top_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Base_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Mid_Point,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Resolution,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Sample,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Chironomidae and other insects,Measurement,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Composite_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Age_ky,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,core,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,top_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,base_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,mid-point,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Sample,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,Cladoceran and crusteceans,Measurement,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Composite_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Age_ky,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,core,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,top_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,base_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,mid-point,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Resolution,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Sample,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,carbon nitrogen,Measurement,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Composite_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Age_ky,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,core,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,top_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,base_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,mid-point,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Sample,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,diatoms and plankton-like creatures,Measurement,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Composite_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Age_years_cal_BP,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Age_KY_cal_BP,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Core_ID,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Depth_Top,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Resolution,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,mean composite depth,Notes,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Composite_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Age_KY,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,CoreDrive,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Top_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Base_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Mid_Point,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Note,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,RESOLUTION,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Sample,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,pollen and fungus,Measurement,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,PSU,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,UCIAMS,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,Sample_ID,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,Drive_ID,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,MCD_top,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,MCD_bottom,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,MCD_mid,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,Drive_top,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,Drive_bottom,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,Drive_mid,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,material,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,fraction_modern,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,fraction_moe,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,D_14C,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,D_14C_moe,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,14C_age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,14C results from UCI,14C_age_moe,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Identifier,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Composite_depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Identifier-MCD,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Age,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Site,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Core_Drive,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Top_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Base_Depth,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Mid_Point,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,Notes,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,probe_status,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,LOI,2017-10-27T22:44:59Z
doi:10.18739/A27N5S,tephras and loss on ignition,tephras,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Location,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Roll,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Frame,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Latitude,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Longitude,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Altitude,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Media,2017-10-27T22:44:59Z
doi:10.18739/A27N99,69Roll2.csv,Comments,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,labcode,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,subvalley_year_ID,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,date,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,season,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,growthCycle,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,sex,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,age,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,ageCode,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,valley_of_collection,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,inner_or_outer_valley,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,valley_system,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,d15N,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,d13C_SuessCorrected,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,d13C_NoSuessCorrection,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,percN,2017-10-27T22:44:59Z
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,percC,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Location,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Roll,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Frame,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Latitude,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Longitude,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Altitude,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Media,2017-10-27T22:44:59Z
doi:10.18739/A27V67,97Roll2.csv,Comments,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Location,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Roll,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Frame,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Latitude,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Longitude,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Altitude,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Media,2017-10-27T22:44:59Z
doi:10.18739/A27V7M,72Roll4.csv,Comments,2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",int base_time,2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",double time_offset[time] ,2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",float Heights[nheights],2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","float Avg_Retrieved_LWC[nheights,time]",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","float Avg_Retrieved_IWC[nheights,time]",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","float Avg_LiqEffectiveRadius[nheights,time] ",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","float Avg_IceEffectiveRadius[nheights,time]",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","float Avg_CloudFraction[nheights,time]",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","short CloudPhaseMask[nheights,time]",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.","short CloudRetrievalMask[nheights,time]",2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",short Instruments[instrum],2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",float lat[Record],2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",float long[Record],2017-10-27T22:44:59Z
doi:10.18739/A27W9Q,"Attribute Table for Cloud microphysical properties at Arctic atmospheric observatories: Eureka, Canada.",float alt[Record],2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Location,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Roll,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Frame,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Latitude,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Longitude,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Altitude,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Media,2017-10-27T22:44:59Z
doi:10.18739/A27Z4H,90Roll2.csv,Comments,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Location,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Roll,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Frame,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Latitude,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Longitude,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Altitude,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Media,2017-10-27T22:44:59Z
doi:10.18739/A2823G,91Roll4.csv,Comments,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,year,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,day,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,longitude,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,latitude,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,ndepths,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,pressure,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,temperature,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,salinity ,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54final.zip,nobs,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54rawlocs.dat,year,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54rawlocs.dat,day,2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54rawlocs.dat,longitude (E+),2017-10-27T22:44:59Z
doi:10.18739/A28393,itp54rawlocs.dat,latitude (N+),2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_dissoxy.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_dissoxy.csv,2.93,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_dissoxy.csv,5.29,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_dissoxy.csv,7.7,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_dissoxy.csv,8.79,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_spconductance.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_spconductance.csv,2.85,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_spconductance.csv,7.76,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_spconductance.csv,8.76,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,1.64,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,2.64,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,3.64,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,4.61,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,5.59,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,6.56,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,7.54,2017-10-27T22:44:59Z
doi:10.18739/A28558,2015_2016_winter_N2_temperature.csv,8.59,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,siteID,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,Climate_Treatment,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,Treatment_Repetition,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,CO2_Flux_Rate,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,CO2-C_Flux_Rate,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,Soil_Temperature,2017-10-27T22:44:59Z
doi:10.18739/A2868R,northmountainthule.csv,Soil_Volumetric_Moisture,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,Vegetation_Zone,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,Repetition,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,CO2_Flux_Rate,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,CO2-C_Flux_Rate,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,Soil_Temperature,2017-10-27T22:44:59Z
doi:10.18739/A2868R,ravenlakethule.csv,Soil_Volumetric_Moisture,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Date,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Location,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Roll,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Frame,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Latitude,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Longitude,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Altitude,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Media,2017-10-27T22:44:59Z
doi:10.18739/A2883J,78Roll5.csv,Comments,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_dissoxy.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_dissoxy.csv,2.84,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_dissoxy.csv,7.13,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_dissoxy.csv,10.04,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_dissoxy.csv,11.01,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_spconductance.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_spconductance.csv,7.19,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_spconductance.csv,11.01,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,1.94,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,2.94,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,3.23,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,4.23,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,5.23,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,6.23,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,7.23,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,8.23,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,8.64,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,9.04,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,10.04,2017-10-27T22:44:59Z
doi:10.18739/A28859,2013_2014_winter_E1_temperature.csv,11.04,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_spconductance.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_spconductance.csv,0.92,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_spconductance.csv,11.92,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,DOY,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,0.05,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,0.25,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,0.5,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,0.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,1,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,1.17,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,1.92,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,2.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,3.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,4.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,5.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,6.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,7.67,2017-10-27T22:44:59Z
doi:10.18739/A28859,2014_summer_E1_temperature.csv,8.67,2017-10-27T22:44:59Z
